hex_code,company,line_name,station_name
00012b,东日本旅客铁道株式会社,東海道本,热海
000133,东海旅客铁道株式会社,東海道本,函南
000135,东海旅客铁道株式会社,東海道本,三岛
000137,东海旅客铁道株式会社,東海道本,沼津
000138,东海旅客铁道株式会社,東海道本,片滨
000139,东海旅客铁道株式会社,東海道本,原来的
00013b,东海旅客铁道株式会社,東海道本,东多贡浦
00013c,东海旅客铁道株式会社,東海道本,吉原
00013e,东海旅客铁道株式会社,東海道本,富士
000140,东海旅客铁道株式会社,東海道本,富士河
000141,东海旅客铁道株式会社,東海道本,新干原
000142,东海旅客铁道株式会社,東海道本,神原
000143,东海旅客铁道株式会社,東海道本,优衣
000145,东海旅客铁道株式会社,東海道本,兴津
000147,东海旅客铁道株式会社,東海道本,清水
000149,东海旅客铁道株式会社,東海道本,草薙
00014b,东海旅客铁道株式会社,東海道本,东静冈
00014b,东海旅客铁道株式会社,東海道本,东静冈
00014c,东海旅客铁道株式会社,東海道本,静冈
00014e,东海旅客铁道株式会社,東海道本,阿部川
00014f,东海旅客铁道株式会社,東海道本,用宗
000151,东海旅客铁道株式会社,東海道本,烧津
000152,东海旅客铁道株式会社,東海道本,西烧津
000153,东海旅客铁道株式会社,東海道本,藤枝
000155,东海旅客铁道株式会社,東海道本,六乡
000156,东海旅客铁道株式会社,東海道本,岛田
000158,东海旅客铁道株式会社,東海道本,金谷
00015a,东海旅客铁道株式会社,東海道本,菊川
00015c,东海旅客铁道株式会社,東海道本,挂川
00015d,東海旅客鉄道,東海道本,愛野
00015e,东海旅客铁道株式会社,東海道本,袋井
000160,东海旅客铁道株式会社,東海道本,岩田
000161,东海旅客铁道株式会社,東海道本,丰田城
000162,东海旅客铁道株式会社,東海道本,天龙川
000164,东海旅客铁道株式会社,東海道本,滨松
000166,东海旅客铁道株式会社,東海道本,高冢
000168,东海旅客铁道株式会社,東海道本,舞坂
000169,东海旅客铁道株式会社,東海道本,弁天岛
00016a,东海旅客铁道株式会社,東海道本,新井町
00016b,东海旅客铁道株式会社,東海道本,鹫津
00016d,東海旅客鉄道,東海道本,新所原
00016e,东海旅客铁道株式会社,東海道本,二川
000170,东海旅客铁道株式会社,東海道本,丰桥
000172,东海旅客铁道株式会社,東海道本,西小坂井
000173,东海旅客铁道株式会社,東海道本,爱知充
000174,东海旅客铁道株式会社,東海道本,三河大冢
000175,东海旅客铁道株式会社,東海道本,三河三谷
000176,东海旅客铁道株式会社,東海道本,蒲郡
000177,东海旅客铁道株式会社,東海道本,三川盐津
000178,东海旅客铁道株式会社,東海道本,桑卡内
000179,东海旅客铁道株式会社,東海道本,幸田
00017c,东海旅客铁道株式会社,東海道本,冈崎
00017d,東海旅客鉄道,東海道本,西岡崎
00017e,东海旅客铁道株式会社,東海道本,安城
00017f,东海旅客铁道株式会社,東海道本,三河安城
000180,东海旅客铁道株式会社,東海道本,东刈谷
000181,东海旅客铁道株式会社,東海道本,野田新町
000182,东海旅客铁道株式会社,東海道本,刈谷
000183,东海旅客铁道株式会社,東海道本,会妻
000184,东海旅客铁道株式会社,東海道本,奥布
000186,东海旅客铁道株式会社,東海道本,共和国
000187,东海旅客铁道株式会社,東海道本,南台高中
000188,东海旅客铁道株式会社,東海道本,大鹰
00018a,东海旅客铁道株式会社,東海道本,笠寺
00018c,东海旅客铁道株式会社,東海道本,热田
00018d,東海旅客鉄道,東海道本,金山
00018e,东海旅客铁道株式会社,東海道本,奥托桥
000190,东海旅客铁道株式会社,東海道本,名古屋
000192,东海旅客铁道株式会社,東海道本,枇杷岛
000194,东海旅客铁道株式会社,東海道本,清须
000196,东海旅客铁道株式会社,東海道本,稻泽
000199,东海旅客铁道株式会社,東海道本,尾张一宫
00019b,东海旅客铁道株式会社,東海道本,木曾河
00019e,东海旅客铁道株式会社,東海道本,岐阜
00019f,东海旅客铁道株式会社,東海道本,岐阜县西部
0001a1,东海旅客铁道株式会社,東海道本,穗积
0001a3,东海旅客铁道株式会社,東海道本,大垣
0001a6,东海旅客铁道株式会社,東海道本,垂井
0001a8,东海旅客铁道株式会社,東海道本,关原
0001aa,东海旅客铁道株式会社,東海道本,柏原
0001ab,东海旅客铁道株式会社,東海道本,近江长冈
0001ad,東海旅客鉄道,東海道本,醒ヶ井
0001af,西日本旅客铁道株式会社,東海道本琵琶湖線,米原
0001b1,西日本旅客铁道株式会社,東海道本琵琶湖線,彦根
0001b2,西日本旅客铁道株式会社,東海道本琵琶湖線,南彦根
0001b3,西日本旅客铁道株式会社,東海道本琵琶湖線,河濑
0001b5,西日本旅客铁道株式会社,東海道本琵琶湖線,伊奈
0001b6,西日本旅客铁道株式会社,東海道本琵琶湖線,能登河
0001b8,西日本旅客铁道株式会社,東海道本琵琶湖線,安土
0001ba,西日本旅客铁道株式会社,東海道本琵琶湖線,近江八幡
0001bc,西日本旅客鉄道,東海道本琵琶湖線,篠原
0001be,西日本旅客铁道株式会社,東海道本琵琶湖線,安须
0001c0,西日本旅客铁道株式会社,東海道本琵琶湖線,森山
0001c1,西日本旅客铁道株式会社,東海道本琵琶湖線,栗东
0001c2,西日本旅客铁道株式会社,東海道本琵琶湖線,草津
0001c3,西日本旅客铁道株式会社,東海道本琵琶湖線,南草津
0001c5,西日本旅客铁道株式会社,東海道本琵琶湖線,濑田
0001c6,西日本旅客铁道株式会社,東海道本琵琶湖線,石山
0001c7,西日本旅客铁道株式会社,東海道本琵琶湖線,泽泽
0001c8,西日本旅客铁道株式会社,東海道本琵琶湖線,大津
0001ca,西日本旅客铁道株式会社,東海道本琵琶湖線,山科
0001cc,西日本旅客铁道株式会社,東海道本京都線・琵琶湖線,京都
0001cd,西日本旅客鉄道,東海道本京都線,西大路
0001cf,西日本旅客铁道株式会社,東海道本京都線,桂川
0001d0,西日本旅客铁道株式会社,東海道本京都線,向町
0001d2,西日本旅客铁道株式会社,東海道本京都線,长冈京
0001d5,西日本旅客铁道株式会社,東海道本京都線,山崎
0001d6,西日本旅客铁道株式会社,東海道本京都線,岛本
0001d8,西日本旅客铁道株式会社,東海道本京都線,高槻
0001db,西日本旅客鉄道,東海道本京都線,摂津富田
0001dd,西日本旅客铁道株式会社,東海道本京都線,茨城
0001e0,西日本旅客铁道株式会社,東海道本京都線,千里冈
0001e1,西日本旅客铁道株式会社,東海道本京都線,支撑
0001e2,西日本旅客铁道株式会社,東海道本京都線,吹田
0001e5,西日本旅客铁道株式会社,東海道本京都線,东淀川
0001e6,西日本旅客铁道株式会社,東海道本京都線,新大阪
0001e8,西日本旅客铁道株式会社,東海道本京都線・神戸線,大阪
0001ea,西日本旅客铁道株式会社,東海道本神戸線,冢本
0001ec,西日本旅客铁道株式会社,東海道本神戸線,尼崎
0001ee,西日本旅客铁道株式会社,東海道本神戸線,橘
0001ef,西日本旅客铁道株式会社,東海道本神戸線,甲子园出口
0001f1,西日本旅客铁道株式会社,東海道本神戸線,西宫
0001f2,西日本旅客铁道株式会社,東海道本神戸線,宿川樱
0001f3,西日本旅客铁道株式会社,東海道本神戸線,芦屋
0001f4,西日本旅客铁道株式会社,東海道本神戸線,山手小南
0001f6,西日本旅客铁道株式会社,東海道本神戸線,摄津本山
0001f7,西日本旅客铁道株式会社,東海道本神戸線,住吉
0001f8,西日本旅客铁道株式会社,東海道本神戸線,六甲道
0001fa,西日本旅客铁道株式会社,東海道本神戸線,纳达
0001fb,西日本旅客铁道株式会社,東海道本神戸線,三宫
0001fc,西日本旅客铁道株式会社,東海道本神戸線,元町
0001fd,西日本旅客铁道株式会社,東海道本神戸線,神户
000201,东日本旅客铁道株式会社,東北本,东京
000202,东日本旅客铁道株式会社,東北本,神田
000203,东日本旅客铁道株式会社,東北本,秋叶原
000204,东日本旅客铁道株式会社,東北本,御徒町
000206,东日本旅客铁道株式会社,東北本,上野
000207,东日本旅客铁道株式会社,東北本,莺谷
000208,东日本旅客铁道株式会社,東北本,日暮里
000209,东日本旅客铁道株式会社,東北本,西日暮里
00020b,东日本旅客铁道株式会社,東北本,田端
00020c,东日本旅客铁道株式会社,東北本,上中里
00020d,東日本旅客鉄道,東北本,王子
00020e,东日本旅客铁道株式会社,東北本,东十条
000210,东日本旅客铁道株式会社,東北本,赤羽
000211,东日本旅客铁道株式会社,東北本,川口
000212,东日本旅客铁道株式会社,東北本,西川口
000213,东日本旅客铁道株式会社,東北本,蕨菜
000215,东日本旅客铁道株式会社,東北本,南浦和
000216,东日本旅客铁道株式会社,東北本,浦和
000217,东日本旅客铁道株式会社,東北本,北浦和
000218,东日本旅客铁道株式会社,東北本,与野
000219,东日本旅客铁道株式会社,東北本,埼玉新都心
00021a,东日本旅客铁道株式会社,東北本,大宫
00021b,东日本旅客铁道株式会社,東北本,托罗
00021c,东日本旅客铁道株式会社,東北本,东大宫
00021e,东日本旅客铁道株式会社,東北本,莲田
000220,东日本旅客铁道株式会社,東北本,白冈
000221,东日本旅客铁道株式会社,東北本,新城冈
000222,东日本旅客铁道株式会社,東北本,久喜
000223,东日本旅客铁道株式会社,東北本,东鹫宫
000224,东日本旅客铁道株式会社,東北本,栗桥
000226,东日本旅客铁道株式会社,東北本,古川
000227,东日本旅客铁道株式会社,東北本,野木
000228,东日本旅客铁道株式会社,東北本,间田
00022a,东日本旅客铁道株式会社,東北本,小山
00022c,东日本旅客铁道株式会社,東北本,小金井
00022d,東日本旅客鉄道,東北本,自治医大
00022e,东日本旅客铁道株式会社,東北本,石桥
000230,东日本旅客铁道株式会社,東北本,凉目宫
000232,东日本旅客铁道株式会社,東北本,宇都宫
000234,东日本旅客铁道株式会社,東北本,冈本
000235,东日本旅客铁道株式会社,東北本,宝胜寺
000236,东日本旅客铁道株式会社,東北本,氏家
000237,东日本旅客铁道株式会社,東北本,镰坂
000239,东日本旅客铁道株式会社,東北本,片冈
00023a,东日本旅客铁道株式会社,東北本,矢板
00023b,东日本旅客铁道株式会社,東北本,野崎
00023c,东日本旅客铁道株式会社,東北本,西那须野
00023e,东日本旅客铁道株式会社,東北本,那须盐原
00023f,东日本旅客铁道株式会社,東北本,黑矶
000240,东日本旅客铁道株式会社,東北本,高久
000241,东日本旅客铁道株式会社,東北本,黑田原
000243,东日本旅客铁道株式会社,東北本,丰原
000244,东日本旅客铁道株式会社,東北本,白坂
000245,东日本旅客铁道株式会社,東北本,新白河
000246,东日本旅客铁道株式会社,東北本,白川
000248,东日本旅客铁道株式会社,東北本,九田野
000249,东日本旅客铁道株式会社,東北本,泉崎
00024a,东日本旅客铁道株式会社,東北本,矢吹
00024b,东日本旅客铁道株式会社,東北本,镜石
00024d,東日本旅客鉄道,東北本,須賀川
00024e,东日本旅客铁道株式会社,東北本,永守朝香
00024f,东日本旅客铁道株式会社,東北本,郡山
000250,东日本旅客铁道株式会社,東北本,日和田
000252,东日本旅客铁道株式会社,東北本,五百川
000253,东日本旅客铁道株式会社,東北本,主神社
000254,东日本旅客铁道株式会社,東北本,杉田
000255,东日本旅客铁道株式会社,東北本,二本松
000257,东日本旅客铁道株式会社,東北本,足立
000258,东日本旅客铁道株式会社,東北本,松川
000259,东日本旅客铁道株式会社,東北本,金屋河
00025b,东日本旅客铁道株式会社,東北本,南福岛
00025c,东日本旅客铁道株式会社,東北本,福岛
00025e,东日本旅客铁道株式会社,東北本,东福岛
00025f,东日本旅客铁道株式会社,東北本,日期
000260,东日本旅客铁道株式会社,東北本,桑奥里
000261,东日本旅客铁道株式会社,東北本,藤田
000263,东日本旅客铁道株式会社,東北本,凯达
000264,东日本旅客铁道株式会社,東北本,越川
000266,东日本旅客铁道株式会社,東北本,白石
000267,东日本旅客铁道株式会社,東北本,东白石
000268,东日本旅客铁道株式会社,東北本,北白川
000269,东日本旅客铁道株式会社,東北本,大河原
00026b,东日本旅客铁道株式会社,東北本,船冈
00026c,东日本旅客铁道株式会社,東北本,月木
00026d,東日本旅客鉄道,東北本,岩沼
00026e,东日本旅客铁道株式会社,東北本,立越
00026f,东日本旅客铁道株式会社,東北本,名取
000270,东日本旅客铁道株式会社,東北本,南仙台
000271,东日本旅客铁道株式会社,東北本,大志堂
000272,东日本旅客铁道株式会社,東北本,长町
000273,东日本旅客铁道株式会社,東北本,仙台
000273,东日本旅客铁道株式会社,東北本,仙台
000275,东日本旅客铁道株式会社,東北本,东仙台
000276,东日本旅客铁道株式会社,東北本,岩切
000277,东日本旅客铁道株式会社,東北本,陆前山王
000278,东日本旅客铁道株式会社,東北本,首都多贺城
000279,东日本旅客铁道株式会社,東北本,盐釜
00027a,东日本旅客铁道株式会社,東北本,松岛
00027b,东日本旅客铁道株式会社,東北本,爱宕
00027c,东日本旅客铁道株式会社,東北本,志内池
00027e,东日本旅客铁道株式会社,東北本,鹿岛台
00027f,东日本旅客铁道株式会社,東北本,松山町
000280,东日本旅客铁道株式会社,東北本,大田
000282,东日本旅客铁道株式会社,東北本,田尻
000284,东日本旅客铁道株式会社,東北本,塞米内
000285,东日本旅客铁道株式会社,東北本,梅泽
000286,东日本旅客铁道株式会社,東北本,新田
000288,东日本旅客铁道株式会社,東北本,石越
000289,东日本旅客铁道株式会社,東北本,油岛
00028a,东日本旅客铁道株式会社,東北本,花泉
00028b,东日本旅客铁道株式会社,東北本,清水原
00028d,东日本旅客铁道株式会社,東北本,围墙
00028f,东日本旅客铁道株式会社,東北本,一关
000290,东日本旅客铁道株式会社,東北本,山野目
000291,东日本旅客铁道株式会社,東北本,平泉
000292,东日本旅客铁道株式会社,東北本,前泽
000294,东日本旅客铁道株式会社,東北本,陆中折矢
000295,东日本旅客铁道株式会社,東北本,水泽
000296,东日本旅客铁道株式会社,東北本,金崎
000297,东日本旅客铁道株式会社,東北本,六原
000299,东日本旅客铁道株式会社,東北本,北上
00029a,东日本旅客铁道株式会社,東北本,紫野
00029b,东日本旅客铁道株式会社,東北本,花卷
00029c,东日本旅客铁道株式会社,東北本,花卷机场
00029e,东日本旅客铁道株式会社,東北本,石取溪谷
00029f,东日本旅客铁道株式会社,東北本,须目
0002a0,东日本旅客铁道株式会社,東北本,古馆
0002a1,东日本旅客铁道株式会社,東北本,箭头宽度
0002a3,东日本旅客铁道株式会社,東北本,岩手饭冈
0002a4,东日本旅客铁道株式会社,東北本,仙北町
0002a5,东日本旅客铁道株式会社,東北本,盛冈
0002a6,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,栗川
0002a8,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,泷泽
0002a9,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,涩谷
0002aa,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,小马
0002ab,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,岩手川口
0002ad,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,岩手县沼宫市
0002ae,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,美度
0002af,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,奥中山
0002b0,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,小连接
0002b2,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,小鸟屋
0002b3,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,一栋房子
0002b4,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,二户
0002b5,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,豆美
0002b7,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,金田一温泉
0002b8,IGR岩手银河铁道,いわて銀河鉄道旧JR東北本線,眼睛时间
0002b9,青森铁道,青い森鉄道旧JR東北本線,三户
0002ba,青森铁道,青い森鉄道旧JR東北本線,诹访平
0002bc,青い森鉄道,青い森鉄道旧JR東北本線,剣吉
0002bd,青森铁道,青い森鉄道旧JR東北本線,苫米地
0002be,青森铁道,青い森鉄道旧JR東北本線,北高岩
0002bf,东日本旅客铁道株式会社,東北本,八户市
0002c1,东日本旅客铁道株式会社,東北本,陆奥市川
0002c2,东日本旅客铁道株式会社,東北本,下田
0002c3,东日本旅客铁道株式会社,東北本,向山
0002c4,东日本旅客铁道株式会社,東北本,三泽
0002c6,东日本旅客铁道株式会社,東北本,小河原
0002c7,东日本旅客铁道株式会社,東北本,上北町
0002c8,东日本旅客铁道株式会社,東北本,男子
0002c9,东日本旅客铁道株式会社,東北本,千引
0002ca,东日本旅客铁道株式会社,東北新幹,十和田七户
0002cb,东日本旅客铁道株式会社,東北本,野边路
0002cc,东日本旅客铁道株式会社,東北本,刈谷泽
0002cd,东日本旅客铁道株式会社,東北本,清水川
0002ce,东日本旅客铁道株式会社,東北本,小凑
0002d0,东日本旅客铁道株式会社,東北本,西平
0002d1,东日本旅客铁道株式会社,東北本,浅虫温泉
0002d2,东日本旅客铁道株式会社,東北本,野内
0002d4,东日本旅客铁道株式会社,東北本,矢田前
0002d5,东日本旅客铁道株式会社,東北本,小柳
0002d6,东日本旅客铁道株式会社,東北本,东青森
0002d8,东日本旅客铁道株式会社,東北本,青森
0002fd,东日本旅客铁道株式会社,モバイルSuica,移动 Suica
0002fe,东日本旅客铁道株式会社,Suicaインターネットサービス,Suica 互联网服务
0002ff,东日本旅客铁道株式会社,臨時窓口,临时柜台
000301,东日本旅客铁道株式会社,中央本,东京
000302,东日本旅客铁道株式会社,中央本,神田
000303,东日本旅客铁道株式会社,中央本,御茶水
000304,东日本旅客铁道株式会社,中央本,水道桥
000306,东日本旅客铁道株式会社,中央本,饭田桥
000307,东日本旅客铁道株式会社,中央本,市谷
000308,东日本旅客铁道株式会社,中央本,四谷
000309,东日本旅客铁道株式会社,中央本,信浓町
00030b,东日本旅客铁道株式会社,中央本,千驮谷
00030c,东日本旅客铁道株式会社,中央本,代代木
00030d,東日本旅客鉄道,中央本,新宿
00030e,东日本旅客铁道株式会社,中央本,大久保
000310,东日本旅客铁道株式会社,中央本,东中野
000311,东日本旅客铁道株式会社,中央本,中野
000312,东日本旅客铁道株式会社,中央本,高圆寺
000313,东日本旅客铁道株式会社,中央本,阿佐谷
000315,东日本旅客铁道株式会社,中央本,荻洼
000316,东日本旅客铁道株式会社,中央本,西荻洼
000317,东日本旅客铁道株式会社,中央本,吉祥寺
000318,东日本旅客铁道株式会社,中央本,三鹰
00031a,东日本旅客铁道株式会社,中央本,武藏坂井
00031b,东日本旅客铁道株式会社,中央本,东小金井
00031c,东日本旅客铁道株式会社,中央本,武藏小金井
00031d,東日本旅客鉄道,中央本,国分寺
00031f,东日本旅客铁道株式会社,中央本,西国分寺
000320,东日本旅客铁道株式会社,中央本,国家的
000322,东日本旅客铁道株式会社,中央本,立川
000324,东日本旅客铁道株式会社,中央本,日野
000325,东日本旅客铁道株式会社,中央本,丰田
000327,东日本旅客铁道株式会社,中央本,八王子
000328,东日本旅客铁道株式会社,中央本,西八王子
000329,东日本旅客铁道株式会社,中央本,高雄
00032a,东日本旅客铁道株式会社,中央本,相模湖
00032c,东日本旅客铁道株式会社,中央本,藤野
00032d,東日本旅客鉄道,中央本,上野原
00032e,东日本旅客铁道株式会社,中央本,盐津
00032f,东日本旅客铁道株式会社,中央本,柳川
000331,东日本旅客铁道株式会社,中央本,鸟泽
000332,东日本旅客铁道株式会社,中央本,猿桥
000333,东日本旅客铁道株式会社,中央本,大月
000335,东日本旅客铁道株式会社,中央本,第一次狩猎
000337,东日本旅客铁道株式会社,中央本,笹子
000339,东日本旅客铁道株式会社,中央本旧 初鹿子,大和甲斐
00033b,东日本旅客铁道株式会社,中央本旧 勝沼,胜沼葡萄之乡
00033c,东日本旅客铁道株式会社,中央本,盐山
00033d,東日本旅客鉄道,中央本,東山梨
00033e,东日本旅客铁道株式会社,中央本,山梨市
000340,东日本旅客铁道株式会社,中央本旧 別田,春日井町
000341,东日本旅客铁道株式会社,中央本,石和温泉
000342,东日本旅客铁道株式会社,中央本,酒织
000343,东日本旅客铁道株式会社,中央本,甲府
000345,东日本旅客铁道株式会社,中央本,龙王
000346,东日本旅客铁道株式会社,中央本,盐崎
000347,东日本旅客铁道株式会社,中央本,韭崎
000348,东日本旅客铁道株式会社,中央本,信夫
000349,东日本旅客铁道株式会社,中央本,穴山
00034b,东日本旅客铁道株式会社,中央本,日野春
00034c,东日本旅客铁道株式会社,中央本,长坂
00034d,東日本旅客鉄道,中央本,小淵沢
00034e,东日本旅客铁道株式会社,中央本,信浓边境
00034f,东日本旅客铁道株式会社,中央本,富士见
000350,东日本旅客铁道株式会社,中央本,铃兰村
000351,东日本旅客铁道株式会社,中央本,青柳
000352,东日本旅客铁道株式会社,中央本,奇诺
000353,东日本旅客铁道株式会社,中央本,上诹访
000354,东日本旅客铁道株式会社,中央本,下诹访
000355,东日本旅客铁道株式会社,中央本,冈谷
000358,东日本旅客铁道株式会社,中央本,绿湖
00035c,东日本旅客铁道株式会社,中央本,盐尻
00035e,东海旅客铁道株式会社,中央本,洗马
00035f,东海旅客铁道株式会社,中央本,日之出盐
000360,东海旅客铁道株式会社,中央本,牺牲河
000361,东海旅客铁道株式会社,中央本,木曾平泽
000363,东海旅客铁道株式会社,中央本,那莱
000364,东海旅客铁道株式会社,中央本,薮原
000365,东海旅客铁道株式会社,中央本,宫越
000366,东海旅客铁道株式会社,中央本,荒野
000368,东海旅客铁道株式会社,中央本,福岛木曾
000369,东海旅客铁道株式会社,中央本,上松
00036a,东海旅客铁道株式会社,中央本,仓本
00036b,东海旅客铁道株式会社,中央本,须原
00036d,東海旅客鉄道,中央本,大桑
00036e,东海旅客铁道株式会社,中央本,野尻
00036f,东海旅客铁道株式会社,中央本,十二暨
000370,东海旅客铁道株式会社,中央本,南木曾
000372,东海旅客铁道株式会社,中央本,忠立
000373,东海旅客铁道株式会社,中央本,坂下
000374,东海旅客铁道株式会社,中央本,落合川
000375,东海旅客铁道株式会社,中央本,中津川
000377,东海旅客铁道株式会社,中央本,坂本美乃
000379,东海旅客铁道株式会社,中央本,埃娜
00037b,东海旅客铁道株式会社,中央本,竹波
00037d,東海旅客鉄道,中央本,釜戸
00037f,东海旅客铁道株式会社,中央本,瑞波
000381,东海旅客铁道株式会社,中央本,土岐市
000383,东海旅客铁道株式会社,中央本,多治见
000385,东海旅客铁道株式会社,中央本,老虎谷
000387,东海旅客铁道株式会社,中央本,常光寺
000389,东海旅客铁道株式会社,中央本,光藏寺
00038b,东海旅客铁道株式会社,中央本,神圣领土
00038c,东海旅客铁道株式会社,中央本,春日井
00038e,东海旅客铁道株式会社,中央本,胜川
00038f,东海旅客铁道株式会社,中央本,新守山
000391,东海旅客铁道株式会社,中央本,臭氧
000392,东海旅客铁道株式会社,中央本,千种
000393,东海旅客铁道株式会社,中央本,鹤舞
000401,东日本旅客铁道株式会社,高崎,大宫
000403,东日本旅客铁道株式会社,高崎,宫原
000405,东日本旅客铁道株式会社,高崎,上尾
000406,东日本旅客铁道株式会社,高崎,北尾
000407,东日本旅客铁道株式会社,高崎,桶川
000409,东日本旅客铁道株式会社,高崎,北本
00040b,东日本旅客铁道株式会社,高崎,鸿须
00040c,东日本旅客铁道株式会社,高崎,北之巢
00040d,東日本旅客鉄道,高崎,吹上
00040e,东日本旅客铁道株式会社,高崎,行田
00040f,东日本旅客铁道株式会社,高崎,熊谷
000411,东日本旅客铁道株式会社,高崎,笼原
000412,东日本旅客铁道株式会社,高崎,深谷
000413,东日本旅客铁道株式会社,高崎,冈部
000415,东日本旅客铁道株式会社,高崎,本庄
000416,东日本旅客铁道株式会社,高崎,神保原
000417,东日本旅客铁道株式会社,高崎,新町
000419,东日本旅客铁道株式会社,高崎,仓贺野
00041a,东日本旅客铁道株式会社,高崎,高崎
00041b,东日本旅客铁道株式会社,信越本,北高崎
00041c,东日本旅客铁道株式会社,信越本,群马八幡
00041d,東日本旅客鉄道,信越本,安中
00041e,东日本旅客铁道株式会社,信越本,矶部
000420,东日本旅客铁道株式会社,信越本,松井田
000421,东日本旅客铁道株式会社,信越本,西松田
000422,东日本旅客铁道株式会社,信越本,横河电机
000423,信浓铁道,しなの鉄道旧JR信越本線,轻井泽
000425,信浓铁道,しなの鉄道旧JR信越本線,中轻井泽
000426,信浓铁道,しなの鉄道旧JR信越本線,信浓追分
000427,信浓铁道,しなの鉄道旧JR信越本線,御代田
000428,信浓铁道,しなの鉄道旧JR信越本線,清楚的
00042a,信浓铁道,しなの鉄道旧JR信越本線,小诸
00042b,信浓铁道,しなの鉄道旧JR信越本線,茂野
00042c,信浓铁道,しなの鉄道旧JR信越本線,田中
00042d,しなの鉄道,しなの鉄道旧JR信越本線,大屋
00042e,信浓铁道,しなの鉄道旧JR信越本線,上田
000430,信浓铁道,しなの鉄道旧JR信越本線,西上田
000431,信浓铁道,しなの鉄道旧JR信越本線,榊
000432,信浓铁道,しなの鉄道旧JR信越本線,德仓
000433,信浓铁道,しなの鉄道旧JR信越本線,八代
000435,信浓铁道,しなの鉄道旧JR信越本線,筱之井
000436,东日本旅客铁道株式会社,信越本,川中岛
000437,东日本旅客铁道株式会社,信越本,阿莫里
000438,东日本旅客铁道株式会社,信越本,长野
000439,东日本旅客铁道株式会社,信越本,长野县北部
00043a,东日本旅客铁道株式会社,信越本,三岁
00043b,东日本旅客铁道株式会社,信越本,丰野
00043c,东日本旅客铁道株式会社,信越本,穆雷
00043d,東日本旅客鉄道,信越本,古間
00043f,东日本旅客铁道株式会社,信越本,黑姬
000440,东日本旅客铁道株式会社,信越本,妙高高原
000441,东日本旅客铁道株式会社,信越本,关山
000442,东日本旅客铁道株式会社,信越本,日本語
000444,东日本旅客铁道株式会社,信越本,新井
000445,东日本旅客铁道株式会社,信越本,北新井
000446,东日本旅客铁道株式会社,信越本,胁野田
000447,东日本旅客铁道株式会社,信越本,南高田
000449,东日本旅客铁道株式会社,信越本,高田
00044a,东日本旅客铁道株式会社,信越本,春日山
00044b,东日本旅客铁道株式会社,信越本,直江津
00044c,东日本旅客铁道株式会社,信越本,黑井
